# Title : in situ observations catalog
# Description : catalog of available in situ observations per platform.
# Project : Copernicus
# Format version : 1.0
# Date of update : 20170911094018
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1973.nc,41.27,45.12,28.45,41.63,1973-01-17T20:00:00Z,1973-12-22T12:00:00Z,RIHMI-WDCB,2017-08-30T10:24:09Z,D,PRES TEMP PSAL SLCA PHOS NTRI ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1974.nc,41.1,45.5,28.45,41.62,1974-03-19T00:00:00Z,1974-10-09T00:00:00Z,ICES,2017-08-30T10:24:19Z,D,PRES TEMP PSAL SLCA PHOS NTRA ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1975.nc,42.07,45.43,29.47,30.37,1975-01-29T20:00:00Z,1975-08-08T17:00:00Z,RIHMI-WDCB,2017-08-30T10:24:20Z,D,PRES TEMP PSAL SLCA PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1976.nc,42.03,46.05,29.4,37,1976-02-15T02:00:00Z,1976-11-10T11:00:00Z,RIHMI-WDCB,2017-08-30T10:24:22Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1977.nc,41.72,45.03,29.63,31.92,1977-01-06T23:00:00Z,1977-09-13T12:00:00Z,ICES,2017-08-30T10:24:22Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1978.nc,41.38,46.12,28.25,33.35,1978-06-20T11:00:00Z,1978-11-25T12:04:00Z,MSIA,2017-08-30T10:24:25Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1979.nc,41.5,46.22,29.17,31.03,1979-03-13T23:00:00Z,1979-12-21T12:00:00Z,RIHMI-WDCB,2017-08-30T10:24:25Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1980.nc,41.77,45.58,29.33,32.5,1980-02-20T23:00:00Z,1980-10-21T00:00:00Z,RIHMI-WDCB,2017-08-30T10:24:26Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1981.nc,41.57,45.83,29.28,30.98,1981-10-20T23:00:00Z,1981-10-22T00:00:00Z,ICES,2017-08-30T10:24:26Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1982.nc,42.12,46.1,29.4,32.35,1982-09-27T12:00:00Z,1982-12-23T12:00:00Z,RIHMI-WDCB,2017-08-30T10:24:26Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1983.nc,42.05,44.65,29.42,30.45,1983-01-13T12:00:00Z,1983-12-11T23:00:00Z,RIHMI-WDCB,2017-08-30T10:24:26Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1984.nc,41.95,46.3,29.47,31.1,1984-03-23T00:00:00Z,1984-12-26T12:00:00Z,RIHMI-WDCB,2017-08-30T10:24:27Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1985.nc,42.35,45.27,29.73,30.57,1985-03-13T11:00:00Z,1985-10-10T09:00:00Z,RIHMI-WDCB,2017-08-30T10:24:27Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1987.nc,41.47,46.43,28.55,33.35,1987-01-08T11:03:00Z,1987-11-23T18:03:00Z,RIHMI-WDCB,2017-08-30T10:24:30Z,D,PRES TEMP PSAL PHOS NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1988.nc,41.62,46.47,29.22,41.32,1988-03-06T23:03:00Z,1988-10-05T15:00:00Z,MSIA,2017-08-30T10:24:32Z,D,PRES TEMP PSAL PHOS NTRA NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1989.nc,44.88,46.43,29.97,31.02,1989-02-09T23:04:00Z,1989-12-21T18:02:00Z,RIHMI-WDCB,2017-08-30T10:24:33Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1990.nc,43.98,46.45,29.97,32.4,1990-01-18T23:03:00Z,1990-07-18T11:02:00Z,RIHMI-WDCB,2017-08-30T10:24:33Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KE_1992.nc,42,45.98,30.36,41,1992-07-03T21:04:00Z,1992-12-10T18:03:00Z,MSIA,2017-08-30T10:24:57Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KN_1964.nc,42.75,42.75,30.9,30.9,1964-12-16T08:00:00Z,1964-12-16T08:00:00Z,RIHMI-WDCB,2017-08-30T10:35:53Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KN_1989.nc,42.47,43.7,27.45,29.55,1989-08-13T08:01:00Z,1989-12-08T19:05:00Z,INRNE,2017-08-30T10:35:57Z,D,PRES PSAL DOXY CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KO_1957.nc,42.55,44.05,38.22,39.02,1957-08-22T01:00:00Z,1957-08-22T23:00:00Z,RIHMI-WDCB,2017-08-30T10:44:12Z,D,PRES TEMP PSAL PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KO_1962.nc,41.03,46.38,29.95,41.47,1962-02-17T02:00:00Z,1962-06-05T12:00:00Z,RIHMI-WDCB,2017-08-30T10:44:13Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KO_1963.nc,41.05,45.9,29.92,41.67,1963-03-19T00:00:00Z,1963-05-21T06:00:00Z,RIHMI-WDCB,2017-08-30T10:44:14Z,D,PRES TEMP
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KO_1964.nc,42.17,45.83,29.05,35.08,1964-05-12T19:04:00Z,1964-05-22T12:01:00Z,VNIRO,2017-08-30T10:44:14Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KO_1967.nc,41.67,45.1,36.53,41.62,1967-07-11T18:03:00Z,1967-07-20T15:03:00Z,VNIRO,2017-08-30T10:44:15Z,D,PRES TEMP PSAL PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90KO_1970.nc,44.38,45.08,36.52,38.18,1970-05-18T06:03:00Z,1970-05-25T23:00:00Z,VNIRO,2017-08-30T10:44:15Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90M5_1932.nc,41.32,45.05,33.97,41.57,1932-03-04T14:00:00Z,1932-03-18T16:00:00Z,RIHMI-WDCB,2017-08-30T10:44:20Z,D,PRES TEMP PSAL ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90M5_1939.nc,41.32,44.38,27.97,32.02,1939-05-26T12:00:00Z,1939-06-15T23:00:00Z,RIHMI-WDCB,2017-08-30T10:44:23Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MD_1989.nc,41.42,45.77,28.67,40.87,1989-07-23T00:00:00Z,1989-09-09T09:00:00Z,SIO RAS,2017-08-29T23:40:54Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI AMON ALKY PHPH CPHL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1957.nc,42.57,44.07,38.02,39.02,1957-12-23T04:00:00Z,1957-12-24T05:00:00Z,RIHMI-WDCB,2017-08-30T10:29:43Z,D,PRES TEMP PSAL PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1958.nc,42.57,46.38,28.57,40.95,1958-01-15T15:00:00Z,1958-10-05T04:00:00Z,RIHMI-WDCB,2017-08-30T10:29:50Z,D,PRES TEMP PSAL PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1961.nc,41.42,46.58,29.42,36.43,1961-01-13T17:00:00Z,1961-05-30T05:00:00Z,RIHMI-WDCB,2017-08-30T10:30:02Z,D,PRES TEMP PSAL SLCA PHOS ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1963.nc,41.32,44.55,28.83,39.53,1963-04-10T11:00:00Z,1963-05-13T17:00:00Z,RIHMI-WDCB,2017-08-30T10:30:10Z,D,PRES TEMP PSAL SLCA PHOS NTRI ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1964.nc,41.3,44.57,28.78,38.17,1964-07-25T02:00:00Z,1964-12-26T21:00:00Z,RIHMI-WDCB,2017-08-30T10:30:35Z,D,PRES TEMP PSAL SLCA PHOS NTRI ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1966.nc,41.43,45.07,28.62,36.52,1966-01-19T00:00:00Z,1966-06-29T10:00:00Z,RIHMI-WDCB,2017-08-30T10:30:40Z,D,PRES TEMP PSAL SLCA PHOS NTRI ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1967.nc,41.45,44.55,29.32,35.08,1967-08-12T06:00:00Z,1967-08-17T03:00:00Z,RIHMI-WDCB,2017-08-30T10:30:41Z,D,PRES TEMP PSAL SLCA PHOS NTRI ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1972.nc,41.47,44.55,29.37,35.17,1972-02-08T00:00:00Z,1972-02-14T11:00:00Z,RIHMI-WDCB,2017-08-30T10:30:42Z,D,PRES TEMP PSAL SLCA PHOS NTRI ALKY PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1973.nc,41.42,44.48,28.17,33.27,1973-05-29T21:00:00Z,1973-06-01T22:00:00Z,RIHMI-WDCB,2017-08-30T10:30:43Z,D,PRES TEMP PSAL PHOS NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1975.nc,40.95,46.13,28.33,33.72,1975-03-15T19:00:00Z,1975-08-11T15:00:00Z,RIHMI-WDCB,2017-08-30T10:30:47Z,D,PRES TEMP PSAL PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1977.nc,41.3,45.92,28.42,41.62,1977-01-28T16:04:00Z,1977-08-31T16:04:00Z,MSIA,2017-08-30T10:30:50Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MG_1978.nc,44.8,45.14,36.51,36.92,1978-04-18T10:04:00Z,1978-10-01T13:01:00Z,MSIA,2017-08-30T10:30:53Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1960.nc,41.43,44.27,28.75,39.3,1960-10-05T14:01:00Z,1960-10-25T04:02:00Z,MHI NASU,2017-09-01T14:27:23Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1964.nc,41.35,43.99,28.92,38.62,1964-08-20T16:00:00Z,1964-09-16T16:03:00Z,MHI NASU,2017-09-01T14:27:25Z,D,PRES TEMP PSAL PHOS ALKY
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1968.nc,42.48,44.17,33.9,38.3,1968-03-23T22:01:00Z,1968-04-04T22:01:00Z,MHI NASU,2017-09-01T14:27:26Z,D,PRES PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1976.nc,42.98,43.18,30.95,30.97,1976-04-18T11:04:00Z,1976-04-19T09:00:00Z,MHI NASU,2017-09-01T14:27:26Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1978.nc,41.23,44.37,29.98,40.07,1978-02-04T12:00:00Z,1978-08-21T02:03:00Z,MHI NASU,2017-09-01T14:27:29Z,D,PRES TEMP PSAL PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1984.nc,41.33,44.67,29.5,41.25,1984-10-28T17:03:00Z,1984-11-16T12:02:00Z,MHI NASU,2017-09-01T14:27:31Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1985.nc,41.6,44.17,28.98,41.5,1985-06-09T14:01:00Z,1985-10-29T03:00:00Z,MHI NASU,2017-09-01T14:28:00Z,D,PRES TEMP PSAL PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1988.nc,42.83,44.5,30.5,34.75,1988-03-06T17:04:00Z,1988-03-27T00:00:00Z,MHI NASU,2017-09-01T14:29:02Z,D,PRES TEMP PSAL FLU2
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1989.nc,41.38,44.72,28.48,37.82,1989-11-12T05:01:00Z,1989-12-09T21:02:00Z,MHI NASU,2017-09-01T14:30:21Z,D,PRES TEMP PSAL PHOS NTRA NTRI FLU2
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1990.nc,41.62,46,29.8,41.45,1990-06-15T21:02:00Z,1990-11-01T21:04:00Z,MHI NASU,2017-09-01T14:48:38Z,D,PRES TEMP PSAL SLCA PHOS NTRA NTRI ALKY PHPH FLU2
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1991.nc,43.17,44.92,31.75,37.75,1991-11-19T18:00:00Z,1991-12-12T19:03:00Z,MHI NASU,2017-09-01T14:51:20Z,D,PRES TEMP PSAL SLCA PHOS NTRA PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90ML_1992.nc,43.5,45.3,31.25,33.43,1992-10-01T15:00:00Z,1992-10-05T09:00:00Z,MHI NASU,2017-09-01T14:51:50Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1972.nc,43.8,45.98,29.85,31,1972-06-07T00:00:00Z,1972-09-21T12:00:00Z,RIHMI-WDCB,2017-08-30T10:44:33Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1973.nc,43.27,43.27,32.7,32.7,1973-01-26T13:00:00Z,1973-01-26T13:00:00Z,RIHMI-WDCB,2017-08-30T10:44:33Z,D,PRES TEMP PSAL PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1974.nc,41.53,44.08,29.18,30.18,1974-05-04T11:00:00Z,1974-11-14T00:00:00Z,RIHMI-WDCB,2017-08-30T10:44:33Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1975.nc,42.4,45.17,29.37,30.2,1975-02-04T07:00:00Z,1975-11-19T02:00:00Z,RIHMI-WDCB,2017-08-30T10:44:34Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1976.nc,42.45,44.17,29.7,30.27,1976-09-24T21:02:00Z,1976-09-25T11:03:00Z,RIHMI-WDCB,2017-08-30T10:44:34Z,D,PRES TEMP PSAL PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1977.nc,41.33,46.15,29.02,40.83,1977-01-26T11:00:00Z,1977-11-12T11:00:00Z,RIHMI-WDCB,2017-08-30T10:44:36Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1978.nc,42.6,45.65,29.57,31.57,1978-01-20T23:00:00Z,1978-12-21T11:00:00Z,RIHMI-WDCB,2017-08-30T10:44:36Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1979.nc,41.38,45.33,28.5,41.65,1979-04-10T00:00:00Z,1979-12-10T19:00:00Z,RIHMI-WDCB,2017-08-30T10:44:44Z,D,PRES TEMP PSAL SLCA PHOS NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1980.nc,44.22,44.22,30.3,30.3,1980-02-23T23:00:00Z,1980-02-23T23:00:00Z,ICES,2017-08-30T10:44:44Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1981.nc,41.62,45.87,29.17,32.27,1981-03-17T11:00:00Z,1981-11-18T23:03:00Z,RIHMI-WDCB,2017-08-30T10:44:45Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1982.nc,41.83,45.15,29.38,30.72,1982-02-22T23:05:00Z,1982-12-14T23:00:00Z,RIHMI-WDCB,2017-08-30T10:44:45Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1983.nc,42.22,45.87,29.68,33.95,1983-03-25T23:00:00Z,1983-12-22T11:00:00Z,RIHMI-WDCB,2017-08-30T10:44:45Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1984.nc,42.68,42.68,30.78,30.78,1984-01-11T23:00:00Z,1984-01-11T23:00:00Z,RIHMI-WDCB,2017-08-30T10:44:45Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1985.nc,42.15,44.8,29.42,30.47,1985-01-03T11:00:00Z,1985-12-22T11:04:00Z,RIHMI-WDCB,2017-08-30T10:44:46Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1986.nc,41.47,45.92,28.55,41.6,1986-08-08T14:02:00Z,1986-10-19T23:00:00Z,VNIRO,2017-08-30T10:44:47Z,D,PRES TEMP PSAL SLCA PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1987.nc,41.47,46.33,28.5,33.35,1987-02-09T22:00:00Z,1987-12-28T11:03:00Z,RIHMI-WDCB,2017-08-30T10:44:51Z,D,PRES TEMP PSAL SLCA PHOS NTRI PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1988.nc,42.3,45.88,29.4,30.95,1988-01-16T05:02:00Z,1988-05-11T11:03:00Z,RIHMI-WDCB,2017-08-30T10:44:51Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1989.nc,42.88,45.67,29.73,34.5,1989-02-27T11:04:00Z,1989-11-14T11:03:00Z,RIHMI-WDCB,2017-08-30T10:44:53Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1990.nc,45.37,45.37,29.97,29.97,1990-11-25T08:00:00Z,1990-11-25T08:00:00Z,RIHMI-WDCB,2017-08-30T10:44:53Z,D,PRES TEMP PSAL PHOS PHPH
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90MU_1991.nc,42.43,42.43,29.57,29.57,1991-01-04T11:03:00Z,1991-01-04T11:03:00Z,RIHMI-WDCB,2017-08-30T10:44:53Z,D,PRES TEMP PSAL
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90N1_1955.nc,41.7,45.55,28.93,41.52,1955-07-08T03:00:00Z,1955-08-29T04:00:00Z,VNIRO,2017-08-30T10:44:57Z,D,PRES TEMP PSAL SLCA PHOS
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90N1_1956.nc,41.15,45.75,28.2,41.62,1956-02-24T02:03:00Z,1956-09-05T09:05:00Z,VNIRO,2017-08-30T10:45:00Z,D,PRES TEMP PSAL SLCA PHOS NTRI NTRZ
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90N1_1957.nc,41.65,44.92,32.93,41.63,1957-02-26T13:00:00Z,1957-11-24T19:05:00Z,VNIRO,2017-08-30T10:45:04Z,D,PRES TEMP PSAL SLCA PHOS NTRI AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90N1_1958.nc,41.67,45.88,28.95,41.7,1958-02-20T23:00:00Z,1958-09-13T19:01:00Z,VNIRO,2017-08-30T10:45:09Z,D,PRES TEMP PSAL SLCA PHOS NTRI NTRZ AMON
MYO-BLACKSEA-01,ftp://vftpmo.io-bas.bg/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/history/vessel/BS_PR_CT_90N1_1961.nc,41.67,45.33,28.28,41.58,1961-07-08T14:03:00Z,1961-08-30T19:02:00Z,VNIRO,2017-08-30T10:45:10Z,D,PRES TEMP PSAL SLCA PHOS
